Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Wonderful place to stay,"Stayed for 11 nights.  Was greeted by a friendly staff member, had my room ready.  Rooms are clean and comfortable.  It is like staying in an apartment.  The amenities in the hotel are standard for hyatt hotels.  There are many eateries nearby but not really next to the hotel.  You would have to walk or drive to them.",June 2018,none,none,"Thank you for the kind review!  I’m glad you like our oversized, apartment style guest rooms.   We hope to be able to welcome you back in the future!  Our Best, Brett A General Manager",none,none,none,none,none,none,401,215
49 helpful votes,31 contributions,4.0 of 5 bubbles,A night next to the John Wayne,"This property has a great location next to the airport, quite, within a walking distance to several restaurants. the staff are very friendly, and tried to help. I find this property location great for extended stay. but I think the parking should be offered for free. the only thing don't really 100% on the front disk for a walk up call, give them written instruction for airport shuttle and wake up call and call again to confirm.",June 2018,none,none,none,none,none,none,none,none,none,402,215
21 helpful votes,89 contributions,5.0 of 5 bubbles,Great place to stay in Orange County,"We tried the Hyatt House in Irvine while having to spend one night out of our home. We had a good experience previously with a Hyatt Hotel but were concerned about the proximity to John Wayne Airport. I am pleased to say it is not that close about 10 mins by car. The hotel looks to be quite new. the reception area is spacious with a nice bar area, handy as there is not much in walking distance if anything. The rooms are quite spacious and well appointed. Breakfast was a bonus as the food was fresh and well presented. If it is for business or leisure you will not go wrong with the Irvine Hyatt House. It has great freeway access and we will be using this again.",June 2018,none,none,"Dear Dexter15,  Thank you for your kind review. We are delighted that you enjoyed our hotel!    We look forward to welcoming you back again and again!  Sincerely, Brett A General Manager",none,none,none,none,none,none,403,215
none,1 contribution,4.0 of 5 bubbles,I'd recommend Hyatt House Irvine/John Wayne Airport,"The hotel has a convenient location, less than 10 min from SNA airport. The hotel itself is small and beautiful. The staff is very nice and welcoming. A complimentary breakfast buffet is included. We stayed there for 2 weeks and our overall experience is very good.",May 2018,none,none,Thank you for your kind commentary fadyadham89.  We enjoyed having you and hope to welcome you back soon!,none,none,none,none,none,none,404,215
16 helpful votes,16 contributions,4.0 of 5 bubbles,Very spacious comfortable suites,"We had a very comfortable stay at this  Hyatt location. The suites were surprisingly very large and comfortable. The breakfast buffet with the option of create your own omelette was very good, but due to the holiday it was very crowded. Otherwise, we enjoyed the customer service and comfort of this hotel.",May 2018,none,none,"Dear Veronica J,  Thank you for commenting so kindly.  We hope to welcome you back in the very near future.  Holiday weekends are a little busier than normal.  Please come back anytime.  Best Regards, Brett Ambrose General Manager",none,none,none,none,none,none,405,215
23 helpful votes,18 contributions,5.0 of 5 bubbles,Clean and Convinient,"The cleanliness and spaciousness of the room, along with the rest of the property, was much appreciated. Bathrooms are modern, bright, and comfortable; all kitchen/dining appliances in the room were new and worked perfectly. With a convenient distance from John Wayne Airport and complimentary shuttle, this Hyatt House stands out positively from the others we have stayed at. Covered parking (for a fee) is offered, as well. Complimentary hot breakfast, with the make-to-order omelet station, is an excellent offering. A big thanks to the staff for their helpfulness, promptness, and being accommodating to our needs. We highly recommend this Hyatt House to those both in search of comfortable and clean business stays and personal/family trips; we look forward to staying again in the",February 2018,none,none,"Dear spursfamily13,  Thank you kindly for your commentary.  We very much enjoyed having you hear and hope to be able to welcome you back in the near future!  Best Regards, Brett Ambrose General Manager",none,none,none,none,none,none,406,215
2 helpful votes,5 contributions,5.0 of 5 bubbles,Great business hotel,"The room was large, quiet and peaceful.  I appreciated having a separate living area and kitchen, and it felt like I was staying in a luxury condo.  Loved the complimentary breakfast in the morning, which was buffet style and even had an omelet station.",May 2018,none,none,"Dear Leslie R,  Thank you so much for your kind commentary.  We look forward to welcoming you back again soon!  Best Regards,  Brett Ambrose General Manager",none,none,none,none,none,none,407,215
8 helpful votes,103 contributions,5.0 of 5 bubbles,Great hotel with kitchens and great staff!,"This hotel is pretty new so everything is clean and staff are very nice!!  You can have a great kitchen to make your own meals and they also have a free breakfast which is a full breakfast, not just a muffin, and they’ll make you an omelet of your choice as well.   Valet staff are great and you can valet for $20 or self park for $16 I think.   It’s close to everything we love to do while here and we’ll definitely stay again.   The pool is small but heated and has sun in the mornings.  Several people enjoyed it.   The gym has great equipment so we loved it.   We can highly recommend this hotel!",May 2018,none,none,"Dear Hchan777,  Thank you so much for your kind commentary!  We appreciated having you as our guest and hope to be able to welcome you back in the future!  Sincerely,  Brett Ambrose General Manager",none,none,none,none,none,none,408,215
none,4 contributions,5.0 of 5 bubbles,"Nice new hotel in Irvine, CA","A Great location in Irvine, CA. King bed room was very clean and well organized and watched very well the direct TV. The breakfast was very nice as well. Will come back on next trips. Highly recommended.",May 2018,none,none,"Dear jhh1384,  Thank you for your kind comments!  We are looking forward to welcoming you back!  Brett A.",none,none,none,none,none,none,409,215
1 helpful vote,14 contributions,5.0 of 5 bubbles,"Great Stay, value for money","Nice hotel , good location & value for money.  Staff was very friendly , good breakfast , quite rooms.   Everything went great during my stay. I would be back again to Hyatt hotel if I ma to visit Irvine again.",May 2018,none,none,"Dear Mohamed_abdellatif,  We appreciate your comments.  Thank you kindly.  We look forward to welcoming you back!  Sincerely,  Brett A.",none,none,none,none,none,none,410,215
none,1 contribution,5.0 of 5 bubbles,"Great Service, Excellent Stay","We got a great deal on their spacious specialty suite, which set the right tone for our trip.  The room was amazingly large, very clean, and we appreciated having a full kitchen with all amenities provided.  Great stay!",May 2018,none,none,"Dear L8612Ulrobc,  Glad to you had a great time.  We are looking forward to your next stay with us!  Best, Brett",none,none,none,none,none,none,411,215
none,7 contributions,5.0 of 5 bubbles,Awsome,"‘My first preference in Irvine’ New hotel, in a very clean and safe area. l like every thing about this hotel. Very hospitable staff, nice facility, very neat and clean, the room was spacious and fully equipped. The bed was super",April 2018,none,none,"Dear Abdullah,  Thank you very much for your kind words.  Can't wait to have you back!  Brett",none,none,none,none,none,none,412,215
